FID,id,Route,Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,taxon_name,family,genus,species,taxon_group,caab_code,taxon_start_date,taxon_per_m3,phyto_comments,acknowledgements,first_occurrence,parent_taxon_name,training,comments,geom
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2813,34990582,CAGL,-16.7949,145.8974,2020-02-16T00:05:40Z,2020,2,16,0:05:40,Guinardia spp.,Rhizosoleniaceae,Guinardia,spp.,Centric diatom,53105901,,3550.7,,Rio Tinto Marine,,,,,POINT (145.89742 -16.79494)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2812,34990583,CAGL,-16.7949,145.8974,2020-02-16T00:05:40Z,2020,2,16,0:05:40,Hemiaulus hauckii,Hemiaulaceae,Hemiaulus,hauckii,Centric diatom,53080008,,3550.7,,Rio Tinto Marine,,,,,POINT (145.89742 -16.79494)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2811,34990584,CAGL,-16.7949,145.8974,2020-02-16T00:05:40Z,2020,2,16,0:05:40,Proboscia spp.,Rhizosoleniaceae,Proboscia,spp.,Centric diatom,53105903,,10652,,Rio Tinto Marine,,,,,POINT (145.89742 -16.79494)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2810,34990585,CAGL,-16.7949,145.8974,2020-02-16T00:05:40Z,2020,2,16,0:05:40,Rhizosolenia imbricata group,Rhizosoleniaceae,Rhizosolenia,cf. imbricata,Centric diatom,,,3550.7,,Rio Tinto Marine,,,,,POINT (145.89742 -16.79494)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-280f,34990600,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,7101.3,,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-280e,34990591,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,21304,,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-280d,34990592,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Chaetoceros (Hyalochaete),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110902,,3550.7,,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-280c,34990593,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Cylindrotheca closterium,Fragilariaceae,Cylindrotheca,closterium,Pennate diatom,53270002,,3550.7,,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-280b,34990598,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Pseudo-nitzschia seriata complex >3 µm,Bacillariaceae,Pseudo-nitzschia,seriata complex,Pennate diatom,99530018,5/17/2011,3550.7,,Rio Tinto Marine,9/15/2011,Pseudo-nitzschia spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-280a,34990597,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Proboscia spp.,Rhizosoleniaceae,Proboscia,spp.,Centric diatom,53105903,,10652,,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2809,34990596,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Nitzschia cf. bicapitata,Bacillariaceae,Nitzschia,cf. bicapitata,Pennate diatom,53270070,,3550.7,,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2808,34990594,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Guinardia spp.,Rhizosoleniaceae,Guinardia,spp.,Centric diatom,53105901,,3550.7,,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2807,34990595,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Guinardia striata,Rhizosoleniaceae,Guinardia,striata,Centric diatom,53105007,,10652,,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2806,34990601,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3550.7,,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2805,34990607,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Pleurosigma / Gyrosigma spp.,Pleurosigmataceae,Pleurosigma,spp.,Pennate diatom,53256900,,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2804,34990599,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Rhizosolenia setigera group,Rhizosoleniaceae,Rhizosolenia,cf. setigera,Centric diatom,53105022,,3550.7,,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2803,34990606,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2802,34990605,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Tripos macroceros type,Ceratiaceae,Tripos,macroceros type,Dinoflagellate,,,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2801,34990604,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Tripos carriensis,Ceratiaceae,Tripos,carriensis,Dinoflagellate,52030009,,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2800,34990603,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Coscinodiscus spp. 400-500 µm,Coscinodiscaceae,Coscinodiscus,spp.,Centric diatom,,,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27ff,34990602,CAGL,-17.0847,146.0821,2020-02-16T01:46:56Z,2020,2,16,1:46:56,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,10652,,Rio Tinto Marine,,,,,POINT (146.0821 -17.08475)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27fe,34988832,CAGL,-17.4282,146.1815,2020-02-16T03:28:12Z,2020,2,16,3:28:12,Tripos fusus,Ceratiaceae,Tripos,fusus,Dinoflagellate,52030023,,3550.7,,Rio Tinto Marine,,,,,POINT (146.18146 -17.42823)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27fd,34990610,CAGL,-17.4282,146.1815,2020-02-16T03:28:12Z,2020,2,16,3:28:12,Rhizosolenia imbricata group,Rhizosoleniaceae,Rhizosolenia,cf. imbricata,Centric diatom,,,3550.7,,Rio Tinto Marine,,,,,POINT (146.18146 -17.42823)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27fc,34988831,CAGL,-17.4282,146.1815,2020-02-16T03:28:12Z,2020,2,16,3:28:12,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,3550.7,,Rio Tinto Marine,,,,,POINT (146.18146 -17.42823)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27fb,34988834,CAGL,-17.4282,146.1815,2020-02-16T03:28:12Z,2020,2,16,3:28:12,Coscinodiscus spp. 300-400 µm,Coscinodiscaceae,Coscinodiscus,spp.,Centric diatom,53035900,9/29/2008,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,8/23/2012,Coscinodiscus spp. > 80 µm,,New size classes added when group started to count NRS phyto,POINT (146.18146 -17.42823)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27fa,34988833,CAGL,-17.4282,146.1815,2020-02-16T03:28:12Z,2020,2,16,3:28:12,Tripos macroceros type,Ceratiaceae,Tripos,macroceros type,Dinoflagellate,,,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (146.18146 -17.42823)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27f9,34990609,CAGL,-17.4282,146.1815,2020-02-16T03:28:12Z,2020,2,16,3:28:12,Guinardia striata,Rhizosoleniaceae,Guinardia,striata,Centric diatom,53105007,,3550.7,,Rio Tinto Marine,,,,,POINT (146.18146 -17.42823)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27f8,34990608,CAGL,-17.4282,146.1815,2020-02-16T03:28:12Z,2020,2,16,3:28:12,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,14202.7,,Rio Tinto Marine,,,,,POINT (146.18146 -17.42823)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27f7,34988841,CAGL,-17.7717,146.2812,2020-02-16T05:09:28Z,2020,2,16,5:09:28,Rhizosolenia imbricata group,Rhizosoleniaceae,Rhizosolenia,cf. imbricata,Centric diatom,,,3550.7,,Rio Tinto Marine,,,,,POINT (146.2812 -17.77165)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27f6,34988842,CAGL,-17.7717,146.2812,2020-02-16T05:09:28Z,2020,2,16,5:09:28,Rhizosolenia setigera group,Rhizosoleniaceae,Rhizosolenia,cf. setigera,Centric diatom,53105022,,3550.7,,Rio Tinto Marine,,,,,POINT (146.2812 -17.77165)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27f5,34988843,CAGL,-17.7717,146.2812,2020-02-16T05:09:28Z,2020,2,16,5:09:28,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,24854.7,,Rio Tinto Marine,,,,,POINT (146.2812 -17.77165)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27f4,34988835,CAGL,-17.7717,146.2812,2020-02-16T05:09:28Z,2020,2,16,5:09:28,Coscinodiscus spp. 300-400 µm,Coscinodiscaceae,Coscinodiscus,spp.,Centric diatom,53035900,9/29/2008,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,8/23/2012,Coscinodiscus spp. > 80 µm,,New size classes added when group started to count NRS phyto,POINT (146.2812 -17.77165)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27f3,34988836,CAGL,-17.7717,146.2812,2020-02-16T05:09:28Z,2020,2,16,5:09:28,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (146.2812 -17.77165)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27f2,34988837,CAGL,-17.7717,146.2812,2020-02-16T05:09:28Z,2020,2,16,5:09:28,Tripos euarcuatus,Ceratiaceae,Tripos,euarcuatus,Dinoflagellate,,,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (146.2812 -17.77165)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27f1,34988838,CAGL,-17.7717,146.2812,2020-02-16T05:09:28Z,2020,2,16,5:09:28,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,35506.7,,Rio Tinto Marine,,,,,POINT (146.2812 -17.77165)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27f0,34988839,CAGL,-17.7717,146.2812,2020-02-16T05:09:28Z,2020,2,16,5:09:28,Chaetoceros (Hyalochaete),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110902,,3550.7,,Rio Tinto Marine,,,,,POINT (146.2812 -17.77165)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27ef,34988840,CAGL,-17.7717,146.2812,2020-02-16T05:09:28Z,2020,2,16,5:09:28,Guinardia striata,Rhizosoleniaceae,Guinardia,striata,Centric diatom,53105007,,3550.7,,Rio Tinto Marine,,,,,POINT (146.2812 -17.77165)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27ee,34988846,CAGL,-18.115,146.3813,2020-02-16T06:50:44Z,2020,2,16,6:50:44,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,10652,,Rio Tinto Marine,,,,,POINT (146.38132 -18.11502)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27ed,34988844,CAGL,-18.115,146.3813,2020-02-16T06:50:44Z,2020,2,16,6:50:44,Nematocysts,,,,Other,99000015,,3550.7,,Rio Tinto Marine,,,,,POINT (146.38132 -18.11502)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27ec,34988845,CAGL,-18.115,146.3813,2020-02-16T06:50:44Z,2020,2,16,6:50:44,Proboscia spp.,Rhizosoleniaceae,Proboscia,spp.,Centric diatom,53105903,,3550.7,,Rio Tinto Marine,,,,,POINT (146.38132 -18.11502)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27eb,34988850,CAGL,-18.4224,146.558,2020-02-16T08:32:00Z,2020,2,16,8:32:00,Tripos macroceros type,Ceratiaceae,Tripos,macroceros type,Dinoflagellate,,,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (146.55798 -18.42239)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27ea,34988847,CAGL,-18.4224,146.558,2020-02-16T08:32:00Z,2020,2,16,8:32:00,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,10652,,Rio Tinto Marine,,,,,POINT (146.55798 -18.42239)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27e9,34988848,CAGL,-18.4224,146.558,2020-02-16T08:32:00Z,2020,2,16,8:32:00,Nematocysts,,,,Other,99000015,,3550.7,,Rio Tinto Marine,,,,,POINT (146.55798 -18.42239)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27e8,34988849,CAGL,-18.4224,146.558,2020-02-16T08:32:00Z,2020,2,16,8:32:00,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,7101.3,,Rio Tinto Marine,,,,,POINT (146.55798 -18.42239)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27e7,34988858,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Proboscia spp.,Rhizosoleniaceae,Proboscia,spp.,Centric diatom,53105903,,3550.7,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27e6,34988851,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,35506.7,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27e5,34988852,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Chaetoceros (Hyalochaete),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110902,,7101.3,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27e4,34988853,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,10652,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27e3,34988854,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Coccolithophore cf.,,,,Coccolithophore,,,3550.7,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27e2,34988855,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Guinardia spp.,Rhizosoleniaceae,Guinardia,spp.,Centric diatom,53105901,,3550.7,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27e1,34988856,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Nematocysts,,,,Other,99000015,,7101.3,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27e0,34988857,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Podolampas spp.,Podolampadaceae,Podolampas,spp.,Dinoflagellate,52044901,,3550.7,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27df,34988859,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Pseudo-nitzschia delicatissima complex <=3 µm,Bacillariaceae,Pseudo-nitzschia,delicatissima complex,Pennate diatom,99530016,5/17/2011,3550.7,,Rio Tinto Marine,6/21/2011,Pseudo-nitzschia spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27de,34988860,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Pseudo-nitzschia seriata complex >3 µm,Bacillariaceae,Pseudo-nitzschia,seriata complex,Pennate diatom,99530018,5/17/2011,10652,,Rio Tinto Marine,9/15/2011,Pseudo-nitzschia spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27dd,34988861,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Pseudosolenia calcar-avis,Rhizosoleniaceae,Pseudosolenia,calcar-avis,Centric diatom,53105000,,7101.3,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27dc,34988952,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Rhizosolenia imbricata (with Richelia),Rhizosoleniaceae,Rhizosolenia,imbricata,Centric diatom,53105021,,3550.7,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27db,34988953,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Rhizosolenia setigera group,Rhizosoleniaceae,Rhizosolenia,cf. setigera,Centric diatom,53105022,,7101.3,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27da,34988954,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,3550.7,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27d9,34988955,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,56810.7,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27d8,34988956,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Tripos biceps,Ceratiaceae,Tripos,biceps,Dinoflagellate,52030005,,3550.7,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27d7,34988957,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,3550.7,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27d6,34988958,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,10652,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27d5,34988959,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Unid dinoflagellate 10 - 30 µm,,,,Dinoflagellate,,,7101.3,,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27d4,34988960,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Tripos euarcuatus,Ceratiaceae,Tripos,euarcuatus,Dinoflagellate,,,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27d3,34988961,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Tripos carriensis,Ceratiaceae,Tripos,carriensis,Dinoflagellate,52030009,,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27d2,34988962,CAGL,-18.6521,146.8437,2020-02-16T10:13:16Z,2020,2,16,10:13:16,Tripos macroceros,Ceratiaceae,Tripos,macroceros,Dinoflagellate,52030038,,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (146.8437 -18.65213)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27d1,34988968,CAGL,-18.8814,147.1302,2020-02-16T11:54:32Z,2020,2,16,11:54:32,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,3550.7,,Rio Tinto Marine,,,,,POINT (147.1302 -18.88142)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27d0,34988969,CAGL,-18.8814,147.1302,2020-02-16T11:54:32Z,2020,2,16,11:54:32,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,3550.7,,Rio Tinto Marine,,,,,POINT (147.1302 -18.88142)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27cf,34988963,CAGL,-18.8814,147.1302,2020-02-16T11:54:32Z,2020,2,16,11:54:32,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,3550.7,,Rio Tinto Marine,,,,,POINT (147.1302 -18.88142)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27ce,34988964,CAGL,-18.8814,147.1302,2020-02-16T11:54:32Z,2020,2,16,11:54:32,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,3550.7,,Rio Tinto Marine,,,,,POINT (147.1302 -18.88142)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27cd,34988965,CAGL,-18.8814,147.1302,2020-02-16T11:54:32Z,2020,2,16,11:54:32,Nematocysts,,,,Other,99000015,,3550.7,,Rio Tinto Marine,,,,,POINT (147.1302 -18.88142)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27cc,34988970,CAGL,-18.8814,147.1302,2020-02-16T11:54:32Z,2020,2,16,11:54:32,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,7101.3,,Rio Tinto Marine,,,,,POINT (147.1302 -18.88142)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27cb,34988966,CAGL,-18.8814,147.1302,2020-02-16T11:54:32Z,2020,2,16,11:54:32,Rhizosolenia imbricata group,Rhizosoleniaceae,Rhizosolenia,cf. imbricata,Centric diatom,,,14202.7,,Rio Tinto Marine,,,,,POINT (147.1302 -18.88142)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27ca,34988967,CAGL,-18.8814,147.1302,2020-02-16T11:54:32Z,2020,2,16,11:54:32,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3550.7,,Rio Tinto Marine,,,,,POINT (147.1302 -18.88142)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27c9,34988971,CAGL,-18.8814,147.1302,2020-02-16T11:54:32Z,2020,2,16,11:54:32,Tripos macroceros type,Ceratiaceae,Tripos,macroceros type,Dinoflagellate,,,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (147.1302 -18.88142)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27c8,34988975,CAGL,-19.1103,147.4175,2020-02-16T13:35:48Z,2020,2,16,13:35:48,Navicula cf. <20 µm length,Naviculaceae,,,Pennate diatom,53255000,,3550.7,,Rio Tinto Marine,,,,,POINT (147.41748 -19.11028)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27c7,34988974,CAGL,-19.1103,147.4175,2020-02-16T13:35:48Z,2020,2,16,13:35:48,Navicula cf. 40-60 µm length,Naviculaceae,,,Pennate diatom,53255000,,3550.7,,Rio Tinto Marine,,,,,POINT (147.41748 -19.11028)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27c6,34989070,CAGL,-19.1103,147.4175,2020-02-16T13:35:48Z,2020,2,16,13:35:48,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,710.1,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (147.41748 -19.11028)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-27c5,34988972,CAGL,-19.1103,147.4175,2020-02-16T13:35:48Z,2020,2,16,13:35:48,Chaetoceros (Hyalochaete),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110902,,3550.7,,Rio Tinto Marine,,,,,POINT (147.41748 -19.11028)
